class	tweet
0	lunesta kicking in, gnitee ️
1	i feel your pain, im allergic to penicillin, ammoxicillin, levaquin, doxycycline. it sucks
1	taking advair on camera doesn't confirm you have asthma, don't play w thse drugs they can cause pancreatitis evr!
1	"diclofenac ?"" an i'm like i have and it does nothing. they're just like ""oh ok."""
1	packing whilst eeriencing venlafaxine withdrawal is pretty hellish. got to keep track of my med times.
1	fuck you, effer. dilated pupils and blurry vision and nausea and headaches? this is awful!
0	one word to describe this week: adderall
0	vyvanse, commonly known as ocd in a pill.
0	tysabri: i was told be my neuro that it would take infusions of tysabri to bring down disease marker. have done but feel no different.
0	those interested in australian , and vioxx litigation may be interested in article cited in previous tweet.
1	yeah, generic venlafaxine has about four different slow release formulations, i got withdrawals from some.
0	this---&gt; “mental illness is so much more complicated than any pill that any mortal could invent.” ― elizabeth wurtzel, prozac nation
1	have been on humira years now n get on off chest infections that sometimes need diff pills sort out should i b worried?
1	i can't tolerate it either, same for codeine and all its other cousins. darvocet is where it's at.
0	nah i'll go anyways, just to see my bbys sahal and humira and aishah x x
0	oh. and the follow up to that nuvaring debacle…a chick announced her pregnancy and that she was leaving late last month…
0	antara episod pinocchio, eps la juga omg the feelings ahhhhhhhhhhhh hurt everything crying like a river
0	yes. coumadin for blood, keppra &amp; lyrica for seizures. atenelol for heart rt : you taking coumadin/warfarin?
0	i think i'm an eert on thalidomide now, it's brought up every single damn time stereoisomers come up....which is a lot!
1	just wondering where the side effect of hating the world is stated on vyvanse advertisements?
0	ok accidentally just took vyvanse instead of a sleeping pill... sos
0	do not lie down for minutes when taking alendronate and risedronate
0	avandia may prevent diabetes for high risk people
0	maybe it's 'cos blind people are better than cp-ers? i personally prefer cp-ers, but i would. *necks baclofen*
0	where were you when my family had to pay $200. for tamiflu last year after you voted for obamacare.. normal cost~ $20..
1	on my way to derriford hospital. having an allergic reaction to new drug. asenapine sucks.
0	aggrenox - a medical dictionary, bibliography, and annotated research guide to internet references - icon health…
1	don't take lunesta tho it made my friend see double
0	torn custard apparently wanted oldboy don't fart dictionaries subone with miranda skating sidle way to surround lumpy ghee
0	that's not good :/ i really hope the fluoxetine works out for you
0	arse. late with again.
0	i've also been caffeine- and nicotine-free for week.
0	need to take it a step up. vyvanse is where it's at
1	that suuuuucks. ambien made me a zombie. lunesta was lovely for the short time i took it. now using xanax as needed.
1	i tried that going cold turkey on venlafaxine and depakote is not a good idea i dreamt colours and lost my fucking mind aghh!
1	i'm gonna have to switch meds again bc the viibryd gives me awful gi side effects.
0	nami, sanguine, hircine, sheo, and meridia are my favorite~ and vaermina. but i always loved eraundr. so i never get the staff...
1	metformin has made me very ill for a very long time. it feels good to be alive and not taking that fucking poison
0	so, you can get cancer, and heart disease and a myriad of other terrible side effects but it might help with your arthritis...wth?!
1	lls it's cool. u could try lunesta but that shit leaves a bad after taste. you'll wake up inna morning with it and everythin
0	the only time i willingly talk to them is when i'm on vyvanse &amp; i havent taken those in almost years o:
0	knocked out an article for in one hour. there still is a little vyvanse kickin..
0	rt : i don't know what's going on. i'm surrounded by preop pradaxa issues today. that stuff is pure evil i tell you. …
0	rt : phil mickelson from the enbrel commercials is probably the creepiest real person i've ever seen. he never blinks.
1	quetiapine side affects are increased appetite and cravings. it all makes sense.
1	sibutramine makes me not hungry and also not even thirsty
0	olanzapine. psych said taking fluoxetine in morning and olanzapine at night seems to work well
0	women of childbearing potential should undergo pregnancy testing before initiation of efavirenz (efv)
0	before lamictal, i was writing ~2k an hour. post lamictal, i was lucky for and still seized after just a few sentences.
1	i started prozac a few hours ago and the only side effect i've had was some dizziness. much better than viibryd which had me puking.
0	third night of diarrhea and first dose of norfloxacin, gosh.. gonna die of dehydration
1	i took a depakote, zyprexa, tramadol, flexeril, naproxen, a gram, blunts..... and almost died.. i turned green
0	rule epilepsy in addition to pregabalin habit: .fhi
0	patient treated with asa after st cva, failed, then aggrenox added, but now w/ possible rd cva on asa + aggrenox (&amp; is compliant w/ meds)
1	not sure. i took it with venlafaxine mostly, and think it was that which made me very tired
0	times a day. i was on levaquin mgs last time
1	i am still laughing. this is what weaning off of paxil and being a moron does to you.
1	i'm prolly going to because lunesta doesn't work for shit
0	if we are creating drugs like tysabri and gilenya amongst others today, what's going to be available in ten years?
1	oh! i am on enbrel but i was on methotrexate prior to that, it didn't agree with me and wasn't effective for me so
0	oops!! i think it's cymbalta instead not celebrex. fffff
1	adderall can actually keep me awake for days on end without an hour of sleep at all , and i hate that.
1	me too, remicade for a year, humira, and had an allergic reaction to cimzia, almost killed me in november.
1	uhh my gabapentin dose went up today and i don't even know what planet i'm on. i hope i adjust to this quickly ...
0	dude, better living through pharmaceuticals. one day. paxil is perfect but alcohol is less fun.
1	don't make plans when you have lunesta brain. you'll forget all the details
0	just the fact that they're putting tar and nicotine in their mouths, black gums, and so many chemicals in cigarretes &amp; bad breath
0	blank kenneth advair diskus soap was damp. eckersley looks like donkey pee
0	oh noes! sad elephant is spiriva commercial looks like misses cantor!
0	psa: college students, when buying adderall dont go purchasing from people all the way in different schools. support your local drug dealer.
0	i have used the ventolin a few more times when i got particularly wheezy
0	levaquin when i get up to go get it. i will see what insurance pays.
1	i once had an allergic reaction to the anti-convulsant lamotrigine. i got a rash all over my body that looked like burns.
0	new $2/1 nexium hr coupon + a target gift card deal!
1	most weeks inject enbrel with hardly a mark, tonight totally different! no pain no gain
1	i think the lunesta is interacting with the vyvanse because i am definitely drilling a mint
0	we still don't know if the pill bottle w/ oxycodone was rumain brisbon's legal prescription. probably not, but hasn't said.
1	don't worry, i am just fine! apparently i am just highly allergic to tamiflu and it caused me to break out into a terrible case of hives!
0	what if the plot of spiderman was really just peter trying to get some boniva for sally field?
0	im thankful for my ventolin inhaler . thats it.
0	eanding access to methadone and buprenorphine saves lives says at
0	the words competitive, effient and profitable is really repeat of same word, which included in there, profitable,
0	stockpiles of roche tamiflu drug are waste of money, review finds
